unique_id,ds,cutoff,xLSTM,xLSTM-median,xLSTM-lo-90,xLSTM-hi-90,y
SPY,2021-10-22,2021-10-14,0.546,1.0,0.0,1.0,1
SPY,2021-10-25,2021-10-14,0.559,1.0,0.0,1.0,1
SPY,2021-10-26,2021-10-14,0.525,1.0,0.0,1.0,1
SPY,2021-10-27,2021-10-14,0.542,1.0,0.0,1.0,1
SPY,2021-10-28,2021-10-14,0.514,1.0,0.0,1.0,1
SPY,2021-10-29,2021-10-28,0.559,1.0,0.0,1.0,1
SPY,2021-11-01,2021-10-28,0.499,0.0,0.0,1.0,1
SPY,2021-11-02,2021-10-28,0.464,0.0,0.0,1.0,1
SPY,2021-11-03,2021-10-28,0.491,0.0,0.0,1.0,1
SPY,2021-11-04,2021-10-28,0.522,1.0,0.0,1.0,1
SPY,2021-11-05,2021-10-28,0.547,1.0,0.0,1.0,1
SPY,2021-11-08,2021-10-28,0.524,1.0,0.0,1.0,1
SPY,2021-11-09,2021-10-28,0.495,0.0,0.0,1.0,1
SPY,2021-11-10,2021-10-28,0.518,1.0,0.0,1.0,1
SPY,2021-11-11,2021-10-28,0.504,1.0,0.0,1.0,1
SPY,2021-11-12,2021-11-11,0.503,1.0,0.0,1.0,1
SPY,2021-11-15,2021-11-11,0.506,1.0,0.0,1.0,1
SPY,2021-11-16,2021-11-11,0.456,0.0,0.0,1.0,1
SPY,2021-11-17,2021-11-11,0.451,0.0,0.0,1.0,1
SPY,2021-11-18,2021-11-11,0.509,1.0,0.0,1.0,1
SPY,2021-11-19,2021-11-11,0.497,0.0,0.0,1.0,1
SPY,2021-11-22,2021-11-11,0.531,1.0,0.0,1.0,0
SPY,2021-11-23,2021-11-11,0.494,0.0,0.0,1.0,1
SPY,2021-11-24,2021-11-11,0.475,0.0,0.0,1.0,1
SPY,2021-11-26,2021-11-11,0.539,1.0,0.0,1.0,0
SPY,2021-11-29,2021-11-26,0.481,0.0,0.0,1.0,0
SPY,2021-11-30,2021-11-26,0.506,1.0,0.0,1.0,0
SPY,2021-12-01,2021-11-26,0.506,1.0,0.0,1.0,0
SPY,2021-12-02,2021-11-26,0.499,0.0,0.0,1.0,0
SPY,2021-12-03,2021-11-26,0.505,1.0,0.0,1.0,0
SPY,2021-12-06,2021-11-26,0.548,1.0,0.0,1.0,0
SPY,2021-12-07,2021-11-26,0.517,1.0,0.0,1.0,1
SPY,2021-12-08,2021-11-26,0.537,1.0,0.0,1.0,1
SPY,2021-12-09,2021-11-26,0.526,1.0,0.0,1.0,0
SPY,2021-12-10,2021-11-26,0.558,1.0,0.0,1.0,1
SPY,2021-12-13,2021-12-10,0.542,1.0,0.0,1.0,1
SPY,2021-12-14,2021-12-10,0.572,1.0,0.0,1.0,1
SPY,2021-12-15,2021-12-10,0.491,0.0,0.0,1.0,1
SPY,2021-12-16,2021-12-10,0.47,0.0,0.0,1.0,1
SPY,2021-12-17,2021-12-10,0.515,1.0,0.0,1.0,1
SPY,2021-12-20,2021-12-10,0.541,1.0,0.0,1.0,0
SPY,2021-12-21,2021-12-10,0.524,1.0,0.0,1.0,0
SPY,2021-12-22,2021-12-10,0.538,1.0,0.0,1.0,0
SPY,2021-12-23,2021-12-10,0.539,1.0,0.0,1.0,1
SPY,2021-12-27,2021-12-10,0.543,1.0,0.0,1.0,1
SPY,2021-12-28,2021-12-27,0.444,0.0,0.0,1.0,1
SPY,2021-12-29,2021-12-27,0.487,0.0,0.0,1.0,1
SPY,2021-12-30,2021-12-27,0.554,1.0,0.0,1.0,1
SPY,2021-12-31,2021-12-27,0.561,1.0,0.0,1.0,1
SPY,2022-01-03,2021-12-27,0.515,1.0,0.0,1.0,1
SPY,2022-01-04,2021-12-27,0.537,1.0,0.0,1.0,1
SPY,2022-01-05,2021-12-27,0.534,1.0,0.0,1.0,1
SPY,2022-01-06,2021-12-27,0.616,1.0,0.0,1.0,1
SPY,2022-01-07,2021-12-27,0.515,1.0,0.0,1.0,0
SPY,2022-01-10,2021-12-27,0.49,0.0,0.0,1.0,0
SPY,2022-01-11,2022-01-10,0.476,0.0,0.0,1.0,0
SPY,2022-01-12,2022-01-10,0.482,0.0,0.0,1.0,0
SPY,2022-01-13,2022-01-10,0.484,0.0,0.0,1.0,0
SPY,2022-01-14,2022-01-10,0.485,0.0,0.0,1.0,0
SPY,2022-01-18,2022-01-10,0.559,1.0,0.0,1.0,0
SPY,2022-01-19,2022-01-10,0.591,1.0,0.0,1.0,0
SPY,2022-01-20,2022-01-10,0.484,0.0,0.0,1.0,0
SPY,2022-01-21,2022-01-10,0.499,0.0,0.0,1.0,0
SPY,2022-01-24,2022-01-10,0.538,1.0,0.0,1.0,0
SPY,2022-01-25,2022-01-10,0.568,1.0,0.0,1.0,0
SPY,2022-01-26,2022-01-25,0.538,1.0,0.0,1.0,0
SPY,2022-01-27,2022-01-25,0.56,1.0,0.0,1.0,0
SPY,2022-01-28,2022-01-25,0.46,0.0,0.0,1.0,0
SPY,2022-01-31,2022-01-25,0.458,0.0,0.0,1.0,0
SPY,2022-02-01,2022-01-25,0.498,0.0,0.0,1.0,0
SPY,2022-02-02,2022-01-25,0.487,0.0,0.0,1.0,1
SPY,2022-02-03,2022-01-25,0.567,1.0,0.0,1.0,0
SPY,2022-02-04,2022-01-25,0.536,1.0,0.0,1.0,1
SPY,2022-02-07,2022-01-25,0.509,1.0,0.0,1.0,1
SPY,2022-02-08,2022-01-25,0.536,1.0,0.0,1.0,1
SPY,2022-02-09,2022-02-08,0.566,1.0,0.0,1.0,1
SPY,2022-02-10,2022-02-08,0.544,1.0,0.0,1.0,1
SPY,2022-02-11,2022-02-08,0.487,0.0,0.0,1.0,0
SPY,2022-02-14,2022-02-08,0.504,1.0,0.0,1.0,0
SPY,2022-02-15,2022-02-08,0.507,1.0,0.0,1.0,0
SPY,2022-02-16,2022-02-08,0.537,1.0,0.0,1.0,0
SPY,2022-02-17,2022-02-08,0.535,1.0,0.0,1.0,0
SPY,2022-02-18,2022-02-08,0.559,1.0,0.0,1.0,0
SPY,2022-02-22,2022-02-08,0.516,1.0,0.0,1.0,0
SPY,2022-02-23,2022-02-08,0.547,1.0,0.0,1.0,0
SPY,2022-02-24,2022-02-23,0.575,1.0,0.0,1.0,0
SPY,2022-02-25,2022-02-23,0.522,1.0,0.0,1.0,0
SPY,2022-02-28,2022-02-23,0.476,0.0,0.0,1.0,0
SPY,2022-03-01,2022-02-23,0.504,1.0,0.0,1.0,0
SPY,2022-03-02,2022-02-23,0.512,1.0,0.0,1.0,0
SPY,2022-03-03,2022-02-23,0.52,1.0,0.0,1.0,0
SPY,2022-03-04,2022-02-23,0.544,1.0,0.0,1.0,0
SPY,2022-03-07,2022-02-23,0.552,1.0,0.0,1.0,0
SPY,2022-03-08,2022-02-23,0.456,0.0,0.0,1.0,0
SPY,2022-03-09,2022-02-23,0.491,0.0,0.0,1.0,1
SPY,2022-03-10,2022-03-09,0.611,1.0,0.0,1.0,0
SPY,2022-03-11,2022-03-09,0.522,1.0,0.0,1.0,0
SPY,2022-03-14,2022-03-09,0.509,1.0,0.0,1.0,0
SPY,2022-03-15,2022-03-09,0.455,0.0,0.0,1.0,0
SPY,2022-03-16,2022-03-09,0.533,1.0,0.0,1.0,0
SPY,2022-03-17,2022-03-09,0.552,1.0,0.0,1.0,1
SPY,2022-03-18,2022-03-09,0.517,1.0,0.0,1.0,1
SPY,2022-03-21,2022-03-09,0.535,1.0,0.0,1.0,1
SPY,2022-03-22,2022-03-09,0.529,1.0,0.0,1.0,1
SPY,2022-03-23,2022-03-09,0.527,1.0,0.0,1.0,1
SPY,2022-03-24,2022-03-23,0.486,0.0,0.0,1.0,1
SPY,2022-03-25,2022-03-23,0.545,1.0,0.0,1.0,1
SPY,2022-03-28,2022-03-23,0.482,0.0,0.0,1.0,1
SPY,2022-03-29,2022-03-23,0.546,1.0,0.0,1.0,1
SPY,2022-03-30,2022-03-23,0.578,1.0,0.0,1.0,1
SPY,2022-03-31,2022-03-23,0.573,1.0,0.0,1.0,1
SPY,2022-04-01,2022-03-23,0.543,1.0,0.0,1.0,1
SPY,2022-04-04,2022-03-23,0.496,0.0,0.0,1.0,1
SPY,2022-04-05,2022-03-23,0.5,0.5,0.0,1.0,1
SPY,2022-04-06,2022-03-23,0.474,0.0,0.0,1.0,1
SPY,2022-04-07,2022-04-06,0.509,1.0,0.0,1.0,0
SPY,2022-04-08,2022-04-06,0.493,0.0,0.0,1.0,0
SPY,2022-04-11,2022-04-06,0.527,1.0,0.0,1.0,0
SPY,2022-04-12,2022-04-06,0.506,1.0,0.0,1.0,0
SPY,2022-04-13,2022-04-06,0.497,0.0,0.0,1.0,0
SPY,2022-04-14,2022-04-06,0.518,1.0,0.0,1.0,0
SPY,2022-04-18,2022-04-06,0.474,0.0,0.0,1.0,0
SPY,2022-04-19,2022-04-06,0.517,1.0,0.0,1.0,0
SPY,2022-04-20,2022-04-06,0.493,0.0,0.0,1.0,0
SPY,2022-04-21,2022-04-06,0.535,1.0,0.0,1.0,0
SPY,2022-04-22,2022-04-21,0.528,1.0,0.0,1.0,0
SPY,2022-04-25,2022-04-21,0.469,0.0,0.0,1.0,0
SPY,2022-04-26,2022-04-21,0.486,0.0,0.0,1.0,0
SPY,2022-04-27,2022-04-21,0.449,0.0,0.0,1.0,0
SPY,2022-04-28,2022-04-21,0.528,1.0,0.0,1.0,0
SPY,2022-04-29,2022-04-21,0.459,0.0,0.0,1.0,0
SPY,2022-05-02,2022-04-21,0.523,1.0,0.0,1.0,0
SPY,2022-05-03,2022-04-21,0.493,0.0,0.0,1.0,0
SPY,2022-05-04,2022-04-21,0.418,0.0,0.0,1.0,0
SPY,2022-05-05,2022-04-21,0.511,1.0,0.0,1.0,0
SPY,2022-05-06,2022-05-05,0.53,1.0,0.0,1.0,0
SPY,2022-05-09,2022-05-05,0.523,1.0,0.0,1.0,0
SPY,2022-05-10,2022-05-05,0.521,1.0,0.0,1.0,0
SPY,2022-05-11,2022-05-05,0.516,1.0,0.0,1.0,0
SPY,2022-05-12,2022-05-05,0.57,1.0,0.0,1.0,0
SPY,2022-05-13,2022-05-05,0.559,1.0,0.0,1.0,0
SPY,2022-05-16,2022-05-05,0.511,1.0,0.0,1.0,0
SPY,2022-05-17,2022-05-05,0.577,1.0,0.0,1.0,0
SPY,2022-05-18,2022-05-05,0.533,1.0,0.0,1.0,0
SPY,2022-05-19,2022-05-05,0.549,1.0,0.0,1.0,0
SPY,2022-05-20,2022-05-19,0.507,1.0,0.0,1.0,0
SPY,2022-05-23,2022-05-19,0.557,1.0,0.0,1.0,0
SPY,2022-05-24,2022-05-19,0.528,1.0,0.0,1.0,0
SPY,2022-05-25,2022-05-19,0.509,1.0,0.0,1.0,1
SPY,2022-05-26,2022-05-19,0.54,1.0,0.0,1.0,1
SPY,2022-05-27,2022-05-19,0.527,1.0,0.0,1.0,1
SPY,2022-05-31,2022-05-19,0.566,1.0,0.0,1.0,1
SPY,2022-06-01,2022-05-19,0.574,1.0,0.0,1.0,1
SPY,2022-06-02,2022-05-19,0.535,1.0,0.0,1.0,1
SPY,2022-06-03,2022-05-19,0.529,1.0,0.0,1.0,1
SPY,2022-06-06,2022-06-03,0.536,1.0,0.0,1.0,1
SPY,2022-06-07,2022-06-03,0.536,1.0,0.0,1.0,1
SPY,2022-06-08,2022-06-03,0.526,1.0,0.0,1.0,1
SPY,2022-06-09,2022-06-03,0.537,1.0,0.0,1.0,1
SPY,2022-06-10,2022-06-03,0.568,1.0,0.0,1.0,0
SPY,2022-06-13,2022-06-03,0.561,1.0,0.0,1.0,0
SPY,2022-06-14,2022-06-03,0.498,0.0,0.0,1.0,0
SPY,2022-06-15,2022-06-03,0.454,0.0,0.0,1.0,0
SPY,2022-06-16,2022-06-03,0.556,1.0,0.0,1.0,0
SPY,2022-06-17,2022-06-03,0.589,1.0,0.0,1.0,0
SPY,2022-06-21,2022-06-17,0.559,1.0,0.0,1.0,0
SPY,2022-06-22,2022-06-17,0.531,1.0,0.0,1.0,0
SPY,2022-06-23,2022-06-17,0.467,0.0,0.0,1.0,0
SPY,2022-06-24,2022-06-17,0.453,0.0,0.0,1.0,0
SPY,2022-06-27,2022-06-17,0.531,1.0,0.0,1.0,1
SPY,2022-06-28,2022-06-17,0.464,0.0,0.0,1.0,1
SPY,2022-06-29,2022-06-17,0.525,1.0,0.0,1.0,1
SPY,2022-06-30,2022-06-17,0.516,1.0,0.0,1.0,0
SPY,2022-07-01,2022-06-17,0.504,1.0,0.0,1.0,1
SPY,2022-07-05,2022-06-17,0.513,1.0,0.0,1.0,1
SPY,2022-07-06,2022-07-05,0.549,1.0,0.0,1.0,1
SPY,2022-07-07,2022-07-05,0.533,1.0,0.0,1.0,1
SPY,2022-07-08,2022-07-05,0.511,1.0,0.0,1.0,1
SPY,2022-07-11,2022-07-05,0.447,0.0,0.0,1.0,0
SPY,2022-07-12,2022-07-05,0.515,1.0,0.0,1.0,0
SPY,2022-07-13,2022-07-05,0.498,0.0,0.0,1.0,0
SPY,2022-07-14,2022-07-05,0.53,1.0,0.0,1.0,0
SPY,2022-07-15,2022-07-05,0.571,1.0,0.0,1.0,1
SPY,2022-07-18,2022-07-05,0.47,0.0,0.0,1.0,1
SPY,2022-07-19,2022-07-05,0.525,1.0,0.0,1.0,1
SPY,2022-07-20,2022-07-19,0.535,1.0,0.0,1.0,1
SPY,2022-07-21,2022-07-19,0.541,1.0,0.0,1.0,1
SPY,2022-07-22,2022-07-19,0.466,0.0,0.0,1.0,1
SPY,2022-07-25,2022-07-19,0.51,1.0,0.0,1.0,1
SPY,2022-07-26,2022-07-19,0.506,1.0,0.0,1.0,1
SPY,2022-07-27,2022-07-19,0.453,0.0,0.0,1.0,1
SPY,2022-07-28,2022-07-19,0.55,1.0,0.0,1.0,1
SPY,2022-07-29,2022-07-19,0.564,1.0,0.0,1.0,1
SPY,2022-08-01,2022-07-19,0.449,0.0,0.0,1.0,1
SPY,2022-08-02,2022-07-19,0.52,1.0,0.0,1.0,1
SPY,2022-08-03,2022-08-02,0.497,0.0,0.0,1.0,1
SPY,2022-08-04,2022-08-02,0.556,1.0,0.0,1.0,1
SPY,2022-08-05,2022-08-02,0.511,1.0,0.0,1.0,1
SPY,2022-08-08,2022-08-02,0.529,1.0,0.0,1.0,1
SPY,2022-08-09,2022-08-02,0.487,0.0,0.0,1.0,1
SPY,2022-08-10,2022-08-02,0.614,1.0,0.0,1.0,1
SPY,2022-08-11,2022-08-02,0.529,1.0,0.0,1.0,1
SPY,2022-08-12,2022-08-02,0.451,0.0,0.0,1.0,1
SPY,2022-08-15,2022-08-02,0.544,1.0,0.0,1.0,1
SPY,2022-08-16,2022-08-02,0.55,1.0,0.0,1.0,1
SPY,2022-08-17,2022-08-16,0.505,1.0,0.0,1.0,1
SPY,2022-08-18,2022-08-16,0.486,0.0,0.0,1.0,1
SPY,2022-08-19,2022-08-16,0.487,0.0,0.0,1.0,1
SPY,2022-08-22,2022-08-16,0.465,0.0,0.0,1.0,1
SPY,2022-08-23,2022-08-16,0.511,1.0,0.0,1.0,1
SPY,2022-08-24,2022-08-16,0.563,1.0,0.0,1.0,0
SPY,2022-08-25,2022-08-16,0.521,1.0,0.0,1.0,0
SPY,2022-08-26,2022-08-16,0.518,1.0,0.0,1.0,0
SPY,2022-08-29,2022-08-16,0.539,1.0,0.0,1.0,0
SPY,2022-08-30,2022-08-16,0.483,0.0,0.0,1.0,0
SPY,2022-08-31,2022-08-30,0.545,1.0,0.0,1.0,0
SPY,2022-09-01,2022-08-30,0.504,1.0,0.0,1.0,0
SPY,2022-09-02,2022-08-30,0.485,0.0,0.0,1.0,0
SPY,2022-09-06,2022-08-30,0.459,0.0,0.0,1.0,0
SPY,2022-09-07,2022-08-30,0.534,1.0,0.0,1.0,0
SPY,2022-09-08,2022-08-30,0.505,1.0,0.0,1.0,0
SPY,2022-09-09,2022-08-30,0.447,0.0,0.0,1.0,0
SPY,2022-09-12,2022-08-30,0.504,1.0,0.0,1.0,1
SPY,2022-09-13,2022-08-30,0.444,0.0,0.0,1.0,0
SPY,2022-09-14,2022-08-30,0.507,1.0,0.0,1.0,0
SPY,2022-09-15,2022-09-14,0.482,0.0,0.0,1.0,0
SPY,2022-09-16,2022-09-14,0.519,1.0,0.0,1.0,0
SPY,2022-09-19,2022-09-14,0.517,1.0,0.0,1.0,0
SPY,2022-09-20,2022-09-14,0.519,1.0,0.0,1.0,0
SPY,2022-09-21,2022-09-14,0.486,0.0,0.0,1.0,0
SPY,2022-09-22,2022-09-14,0.517,1.0,0.0,1.0,0
SPY,2022-09-23,2022-09-14,0.53,1.0,0.0,1.0,0
SPY,2022-09-26,2022-09-14,0.551,1.0,0.0,1.0,0
SPY,2022-09-27,2022-09-14,0.492,0.0,0.0,1.0,0
SPY,2022-09-28,2022-09-14,0.483,0.0,0.0,1.0,0
SPY,2022-09-29,2022-09-28,0.527,1.0,0.0,1.0,0
SPY,2022-09-30,2022-09-28,0.566,1.0,0.0,1.0,0
SPY,2022-10-03,2022-09-28,0.459,0.0,0.0,1.0,0
SPY,2022-10-04,2022-09-28,0.482,0.0,0.0,1.0,0
SPY,2022-10-05,2022-09-28,0.525,1.0,0.0,1.0,0
SPY,2022-10-06,2022-09-28,0.487,0.0,0.0,1.0,0
SPY,2022-10-07,2022-09-28,0.517,1.0,0.0,1.0,0
SPY,2022-10-10,2022-09-28,0.557,1.0,0.0,1.0,0
SPY,2022-10-11,2022-09-28,0.467,0.0,0.0,1.0,0
SPY,2022-10-12,2022-09-28,0.484,0.0,0.0,1.0,0
SPY,2022-10-13,2022-10-12,0.531,1.0,0.0,1.0,1
SPY,2022-10-14,2022-10-12,0.563,1.0,0.0,1.0,1
SPY,2022-10-17,2022-10-12,0.55,1.0,0.0,1.0,1
SPY,2022-10-18,2022-10-12,0.537,1.0,0.0,1.0,0
SPY,2022-10-19,2022-10-12,0.52,1.0,0.0,1.0,0
SPY,2022-10-20,2022-10-12,0.527,1.0,0.0,1.0,0
SPY,2022-10-21,2022-10-12,0.55,1.0,0.0,1.0,1
SPY,2022-10-24,2022-10-12,0.586,1.0,0.0,1.0,1
SPY,2022-10-25,2022-10-12,0.496,0.0,0.0,1.0,1
SPY,2022-10-26,2022-10-12,0.49,0.0,0.0,1.0,1
SPY,2022-10-27,2022-10-26,0.513,1.0,0.0,1.0,1
SPY,2022-10-28,2022-10-26,0.546,1.0,0.0,1.0,1
SPY,2022-10-31,2022-10-26,0.529,1.0,0.0,1.0,1
SPY,2022-11-01,2022-10-26,0.508,1.0,0.0,1.0,1
SPY,2022-11-02,2022-10-26,0.467,0.0,0.0,1.0,1
SPY,2022-11-03,2022-10-26,0.573,1.0,0.0,1.0,1
SPY,2022-11-04,2022-10-26,0.582,1.0,0.0,1.0,1
SPY,2022-11-07,2022-10-26,0.454,0.0,0.0,1.0,1
SPY,2022-11-08,2022-10-26,0.519,1.0,0.0,1.0,0
SPY,2022-11-09,2022-10-26,0.52,1.0,0.0,1.0,0
SPY,2022-11-10,2022-11-09,0.578,1.0,0.0,1.0,1
SPY,2022-11-11,2022-11-09,0.489,0.0,0.0,1.0,1
SPY,2022-11-14,2022-11-09,0.454,0.0,0.0,1.0,1
SPY,2022-11-15,2022-11-09,0.51,1.0,0.0,1.0,1
SPY,2022-11-16,2022-11-09,0.509,1.0,0.0,1.0,1
SPY,2022-11-17,2022-11-09,0.522,1.0,0.0,1.0,1
SPY,2022-11-18,2022-11-09,0.514,1.0,0.0,1.0,1
SPY,2022-11-21,2022-11-09,0.487,0.0,0.0,1.0,1
SPY,2022-11-22,2022-11-09,0.583,1.0,0.0,1.0,1
SPY,2022-11-23,2022-11-09,0.562,1.0,0.0,1.0,1
SPY,2022-11-25,2022-11-23,0.464,0.0,0.0,1.0,1
SPY,2022-11-28,2022-11-23,0.552,1.0,0.0,1.0,0
SPY,2022-11-29,2022-11-23,0.541,1.0,0.0,1.0,1
SPY,2022-11-30,2022-11-23,0.46,0.0,0.0,1.0,1
SPY,2022-12-01,2022-11-23,0.506,1.0,0.0,1.0,1
SPY,2022-12-02,2022-11-23,0.524,1.0,0.0,1.0,1
SPY,2022-12-05,2022-11-23,0.514,1.0,0.0,1.0,1
SPY,2022-12-06,2022-11-23,0.501,1.0,0.0,1.0,0
SPY,2022-12-07,2022-11-23,0.489,0.0,0.0,1.0,0
SPY,2022-12-08,2022-11-23,0.577,1.0,0.0,1.0,0
SPY,2022-12-09,2022-12-08,0.456,0.0,0.0,1.0,0
SPY,2022-12-12,2022-12-08,0.541,1.0,0.0,1.0,1
SPY,2022-12-13,2022-12-08,0.506,1.0,0.0,1.0,1
SPY,2022-12-14,2022-12-08,0.523,1.0,0.0,1.0,0
SPY,2022-12-15,2022-12-08,0.576,1.0,0.0,1.0,0
SPY,2022-12-16,2022-12-08,0.487,0.0,0.0,1.0,0
SPY,2022-12-19,2022-12-08,0.513,1.0,0.0,1.0,0
SPY,2022-12-20,2022-12-08,0.562,1.0,0.0,1.0,0
SPY,2022-12-21,2022-12-08,0.523,1.0,0.0,1.0,0
SPY,2022-12-22,2022-12-08,0.55,1.0,0.0,1.0,0
SPY,2022-12-23,2022-12-22,0.505,1.0,0.0,1.0,0
SPY,2022-12-27,2022-12-22,0.574,1.0,0.0,1.0,0
SPY,2022-12-28,2022-12-22,0.469,0.0,0.0,1.0,0
SPY,2022-12-29,2022-12-22,0.466,0.0,0.0,1.0,0
SPY,2022-12-30,2022-12-22,0.495,0.0,0.0,1.0,0
SPY,2023-01-03,2022-12-22,0.438,0.0,0.0,1.0,0
SPY,2023-01-04,2022-12-22,0.539,1.0,0.0,1.0,1
SPY,2023-01-05,2022-12-22,0.58,1.0,0.0,1.0,0
SPY,2023-01-06,2022-12-22,0.431,0.0,0.0,1.0,1
SPY,2023-01-09,2022-12-22,0.505,1.0,0.0,1.0,1
SPY,2023-01-10,2023-01-09,0.522,1.0,0.0,1.0,1
SPY,2023-01-11,2023-01-09,0.574,1.0,0.0,1.0,1
SPY,2023-01-12,2023-01-09,0.471,0.0,0.0,1.0,1
SPY,2023-01-13,2023-01-09,0.508,1.0,0.0,1.0,1
SPY,2023-01-17,2023-01-09,0.528,1.0,0.0,1.0,1
SPY,2023-01-18,2023-01-09,0.574,1.0,0.0,1.0,1
SPY,2023-01-19,2023-01-09,0.551,1.0,0.0,1.0,1
SPY,2023-01-20,2023-01-09,0.566,1.0,0.0,1.0,1
SPY,2023-01-23,2023-01-09,0.529,1.0,0.0,1.0,1
SPY,2023-01-24,2023-01-09,0.56,1.0,0.0,1.0,1
SPY,2023-01-25,2023-01-24,0.536,1.0,0.0,1.0,1
SPY,2023-01-26,2023-01-24,0.494,0.0,0.0,1.0,1
SPY,2023-01-27,2023-01-24,0.475,0.0,0.0,1.0,1
SPY,2023-01-30,2023-01-24,0.518,1.0,0.0,1.0,1
SPY,2023-01-31,2023-01-24,0.54,1.0,0.0,1.0,1
SPY,2023-02-01,2023-01-24,0.607,1.0,0.0,1.0,1
SPY,2023-02-02,2023-01-24,0.534,1.0,0.0,1.0,1
SPY,2023-02-03,2023-01-24,0.521,1.0,0.0,1.0,1
SPY,2023-02-06,2023-01-24,0.524,1.0,0.0,1.0,1
SPY,2023-02-07,2023-01-24,0.557,1.0,0.0,1.0,1
SPY,2023-02-08,2023-02-07,0.564,1.0,0.0,1.0,1
SPY,2023-02-09,2023-02-07,0.531,1.0,0.0,1.0,1
SPY,2023-02-10,2023-02-07,0.486,0.0,0.0,1.0,1
SPY,2023-02-13,2023-02-07,0.435,0.0,0.0,1.0,1
SPY,2023-02-14,2023-02-07,0.535,1.0,0.0,1.0,1
SPY,2023-02-15,2023-02-07,0.446,0.0,0.0,1.0,1
SPY,2023-02-16,2023-02-07,0.49,0.0,0.0,1.0,0
SPY,2023-02-17,2023-02-07,0.447,0.0,0.0,1.0,0
SPY,2023-02-21,2023-02-07,0.502,1.0,0.0,1.0,0
SPY,2023-02-22,2023-02-07,0.533,1.0,0.0,1.0,0
SPY,2023-02-23,2023-02-22,0.521,1.0,0.0,1.0,0
SPY,2023-02-24,2023-02-22,0.476,0.0,0.0,1.0,0
SPY,2023-02-27,2023-02-22,0.488,0.0,0.0,1.0,0
SPY,2023-02-28,2023-02-22,0.533,1.0,0.0,1.0,0
SPY,2023-03-01,2023-02-22,0.538,1.0,0.0,1.0,0
SPY,2023-03-02,2023-02-22,0.514,1.0,0.0,1.0,0
SPY,2023-03-03,2023-02-22,0.487,0.0,0.0,1.0,0
SPY,2023-03-06,2023-02-22,0.516,1.0,0.0,1.0,0
SPY,2023-03-07,2023-02-22,0.525,1.0,0.0,1.0,0
SPY,2023-03-08,2023-02-22,0.492,0.0,0.0,1.0,1
SPY,2023-03-09,2023-03-08,0.528,1.0,0.0,1.0,0
SPY,2023-03-10,2023-03-08,0.554,1.0,0.0,1.0,0
SPY,2023-03-13,2023-03-08,0.488,0.0,0.0,1.0,0
SPY,2023-03-14,2023-03-08,0.424,0.0,0.0,1.0,0
SPY,2023-03-15,2023-03-08,0.456,0.0,0.0,1.0,0
SPY,2023-03-16,2023-03-08,0.449,0.0,0.0,1.0,0
SPY,2023-03-17,2023-03-08,0.488,0.0,0.0,1.0,0
SPY,2023-03-20,2023-03-08,0.571,1.0,0.0,1.0,0
SPY,2023-03-21,2023-03-08,0.478,0.0,0.0,1.0,1
SPY,2023-03-22,2023-03-08,0.496,0.0,0.0,1.0,0
SPY,2023-03-23,2023-03-22,0.436,0.0,0.0,1.0,1
SPY,2023-03-24,2023-03-22,0.559,1.0,0.0,1.0,1
SPY,2023-03-27,2023-03-22,0.494,0.0,0.0,1.0,1
SPY,2023-03-28,2023-03-22,0.571,1.0,0.0,1.0,1
SPY,2023-03-29,2023-03-22,0.525,1.0,0.0,1.0,1
SPY,2023-03-30,2023-03-22,0.587,1.0,0.0,1.0,1
SPY,2023-03-31,2023-03-22,0.571,1.0,0.0,1.0,1
SPY,2023-04-03,2023-03-22,0.552,1.0,0.0,1.0,1
SPY,2023-04-04,2023-03-22,0.461,0.0,0.0,1.0,1
SPY,2023-04-05,2023-03-22,0.546,1.0,0.0,1.0,1
SPY,2023-04-06,2023-04-05,0.524,1.0,0.0,1.0,1
SPY,2023-04-10,2023-04-05,0.445,0.0,0.0,1.0,1
SPY,2023-04-11,2023-04-05,0.486,0.0,0.0,1.0,1
SPY,2023-04-12,2023-04-05,0.555,1.0,0.0,1.0,1
SPY,2023-04-13,2023-04-05,0.543,1.0,0.0,1.0,1
SPY,2023-04-14,2023-04-05,0.625,1.0,0.0,1.0,1
SPY,2023-04-17,2023-04-05,0.523,1.0,0.0,1.0,1
SPY,2023-04-18,2023-04-05,0.489,0.0,0.0,1.0,1
SPY,2023-04-19,2023-04-05,0.592,1.0,0.0,1.0,1
SPY,2023-04-20,2023-04-05,0.51,1.0,0.0,1.0,1
SPY,2023-04-21,2023-04-20,0.496,0.0,0.0,1.0,1
SPY,2023-04-24,2023-04-20,0.479,0.0,0.0,1.0,1
SPY,2023-04-25,2023-04-20,0.518,1.0,0.0,1.0,0
SPY,2023-04-26,2023-04-20,0.472,0.0,0.0,1.0,0
SPY,2023-04-27,2023-04-20,0.572,1.0,0.0,1.0,0
SPY,2023-04-28,2023-04-20,0.472,0.0,0.0,1.0,1
SPY,2023-05-01,2023-04-20,0.543,1.0,0.0,1.0,1
SPY,2023-05-02,2023-04-20,0.487,0.0,0.0,1.0,0
SPY,2023-05-03,2023-04-20,0.507,1.0,0.0,1.0,0
SPY,2023-05-04,2023-04-20,0.532,1.0,0.0,1.0,0
SPY,2023-05-05,2023-05-04,0.468,0.0,0.0,1.0,1
SPY,2023-05-08,2023-05-04,0.485,0.0,0.0,1.0,1
