$NYDNV, Daily
      Date,       Open,       High,        Low,      Close,        Volume 
05/23/2013,     11.201,    482.344,     11.201,    482.344,             0 
05/24/2013,     12.641,    341.155,     12.641,    338.534,             0 
05/28/2013,      1.675,    247.339,      1.675,    247.079,             0 
05/29/2013,     14.608,    476.173,     14.608,    476.173,             0 
05/30/2013,      5.106,    245.257,      5.106,    243.510,             0 
05/31/2013,     16.472,   1001.392,     16.472,   1001.392,             0 
06/03/2013,      6.331,    348.988,      6.331,    348.988,             0 
06/04/2013,      6.256,    528.049,      6.256,    528.049,             0 
06/05/2013,      0.004,    654.666,      0.004,    654.666,             0 
06/06/2013,      6.312,    194.166,      6.312,    122.346,             0 
06/07/2013,      1.964,    186.048,      1.964,    186.048,             0 
06/10/2013,      1.239,    310.248,      1.239,    310.094,             0 
06/11/2013,      7.627,    582.795,      7.627,    582.795,             0 
06/12/2013,      1.291,    544.789,      1.291,    544.710,             0 
06/13/2013,      9.365,     94.753,      9.365,     94.710,             0 
06/14/2013,      7.217,    418.397,      7.217,    418.371,             0 
06/17/2013,      1.205,    178.342,      1.205,    176.335,             0 
06/18/2013,      5.056,    139.814,      5.056,    139.506,             0 
06/19/2013,      7.704,    701.827,      7.704,    701.827,             0 
06/20/2013,     14.224,   1014.214,     14.224,   1014.214,             0 
06/21/2013,      2.694,    938.930,      2.694,    938.930,             0 
06/24/2013,     13.436,    859.759,     13.436,    859.759,             0 
06/25/2013,      1.680,    101.675,      1.680,    101.675,             0 
06/26/2013,      2.469,    184.182,      2.469,    184.182,             0 
06/27/2013,      0.946,    138.523,      0.946,    138.516,             0 
06/28/2013,     12.087,    965.253,     12.087,    965.253,             0 
07/01/2013,      2.644,    228.197,      2.644,    228.197,             0 
07/02/2013,      5.941,    428.234,      5.941,    428.234,             0 
07/03/2013,      8.493,    250.831,      8.493,    250.797,             0 
07/05/2013,      2.707,    204.984,      2.707,    204.984,             0 
07/08/2013,      1.664,    392.670,      1.664,    392.670,             0 
07/09/2013,      1.817,    140.025,      1.817,    139.978,             0 
07/10/2013,      6.583,    351.038,      6.583,    350.990,             0 
07/11/2013,      0.633,     84.850,      0.633,     84.710,             0 
07/12/2013,      9.045,    291.765,      9.045,    290.296,             0 
07/15/2013,      6.185,    201.448,      6.185,    201.403,             0 
07/16/2013,      5.962,    387.157,      5.962,    386.965,             0 
07/17/2013,      2.981,    221.227,      2.981,    220.935,             0 
07/18/2013,      2.074,    183.318,      2.074,    182.914,             0 
07/19/2013,      9.981,    373.595,      9.981,    373.247,             0 
07/22/2013,      0.508,    202.662,      0.508,    202.653,             0 
07/23/2013,      2.064,    261.915,      2.064,    261.784,             0 
07/24/2013,      3.821,    494.296,      3.821,    494.201,             0 
07/25/2013,      8.223,    256.822,      8.223,    256.710,             0 
07/26/2013,     13.317,    307.805,     13.317,    307.805,             0 
07/29/2013,      9.775,    387.603,      9.775,    386.783,             0 
07/30/2013,      3.042,    335.199,      3.042,    334.457,             0 
07/31/2013,      6.115,    475.924,      6.115,    475.924,             0 
08/01/2013,      2.044,    179.944,      2.044,    178.305,             0 
08/02/2013,     12.133,    327.450,     12.133,    327.326,             0 
08/05/2013,     13.106,    298.545,     13.106,    298.499,             0 
08/06/2013,     11.898,    504.324,     11.898,    504.248,             0 
08/07/2013,     14.110,    432.539,     14.110,    432.539,             0 
08/08/2013,      1.401,    181.987,      1.401,    181.946,             0 
08/09/2013,      7.750,    308.211,      7.750,    308.089,             0 
08/12/2013,      8.265,    293.876,      8.265,    293.876,             0 
08/13/2013,      4.626,    346.307,      4.626,    346.307,             0 
08/14/2013,      6.903,    371.867,      6.903,    371.782,             0 
08/15/2013,     12.656,    542.801,     12.656,    542.645,             0 
08/16/2013,     25.425,    556.671,     25.425,    555.891,             0 
08/19/2013,     10.791,    541.209,     10.791,    541.209,             0 
08/20/2013,      6.333,    159.162,      6.333,    158.578,             0 
08/21/2013,     12.465,    528.909,     12.465,    528.644,             0 
08/22/2013,      2.153,     85.498,      2.153,     83.986,             0 
08/23/2013,      5.001,    165.046,      5.001,    165.030,             0 
08/26/2013,      5.973,    351.420,      5.973,    351.368,             0 
08/27/2013,     16.639,    621.010,     16.639,    621.010,             0 
08/28/2013,      1.828,    257.682,      1.828,    257.241,             0 
08/29/2013,      6.634,    196.121,      6.634,    196.121,             0 
08/30/2013,      4.661,    547.635,      4.661,    547.635,             0 
09/03/2013,      0.834,    294.026,      0.834,    291.681,             0 
09/04/2013,      7.390,    154.838,      7.390,    154.838,             0 
09/05/2013,      6.651,    241.852,      6.651,    241.832,             0 
09/06/2013,      2.312,    257.625,      2.312,    257.188,             0 
09/09/2013,      2.541,     75.148,      2.541,     75.124,             0 
09/10/2013,      2.622,    200.852,      2.622,    200.688,             0 
09/11/2013,      8.986,    247.737,      8.986,    247.260,             0 
09/12/2013,      4.103,    454.013,      4.103,    453.813,             0 
09/13/2013,      5.200,    208.300,      5.200,    208.294,             0 
09/16/2013,      0.330,    196.213,      0.330,    196.107,             0 
09/17/2013,      5.618,    154.385,      5.618,    154.320,             0 
09/18/2013,      7.173,    157.751,      7.173,     94.941,             0 
09/19/2013,      3.505,    474.027,      3.505,    474.027,             0 
09/20/2013,      4.271,   1610.063,      4.271,   1610.063,             0 
09/23/2013,      7.490,    459.008,      7.490,    458.861,             0 
09/24/2013,      5.878,    346.081,      5.878,    346.081,             0 
09/25/2013,      4.847,    322.987,      4.847,    322.935,             0 
09/26/2013,      4.182,    235.367,      4.182,    235.365,             0 
09/27/2013,     14.979,    466.956,     14.979,    465.726,             0 
09/30/2013,     14.568,    617.402,     14.568,    617.315,             0 
10/01/2013,      7.073,    149.170,      7.073,    148.957,             0 
10/02/2013,     13.931,    291.169,     13.931,    291.148,             0 
10/03/2013,     12.187,    564.471,     12.187,    564.373,             0 
10/04/2013,      2.963,    164.402,      2.963,    164.393,             0 
10/07/2013,     14.965,    463.317,     14.965,    463.236,             0 
10/08/2013,      7.608,    646.909,      7.608,    646.372,             0 
10/09/2013,      3.025,    339.944,      3.025,    339.793,             0 
10/10/2013,      0.395,     52.443,      0.395,     52.443,             0 
10/11/2013,      8.020,    188.963,      8.020,    188.918,             0 
10/14/2013,      7.948,    184.245,      7.948,    184.243,             0 
10/15/2013,      7.851,    513.503,      7.851,    513.288,             0 
10/16/2013,      1.566,    102.317,      1.566,    102.284,             0 
10/17/2013,      9.953,    135.897,      9.953,    135.885,             0 
10/18/2013,      5.808,    290.019,      5.808,    290.019,             0 
10/21/2013,      6.264,    385.514,      6.264,    385.341,             0 
10/22/2013,      1.764,    221.202,      1.764,    221.178,             0 
10/23/2013,     12.262,    472.782,     12.262,    472.726,             0 
10/24/2013,      6.547,    296.574,      6.547,    296.561,             0 
10/25/2013,      6.372,    249.775,      6.372,    248.626,             0 
10/28/2013,      7.255,    398.701,      7.255,    398.701,             0 
10/29/2013,      4.657,    239.329,      4.657,    239.329,             0 
10/30/2013,      1.287,    448.600,      1.287,    448.455,             0 
10/31/2013,      4.864,    588.497,      4.864,    588.497,             0 
11/01/2013,      6.756,    357.521,      6.756,    357.247,             0 
11/04/2013,      2.576,    170.762,      2.576,    170.749,             0 
11/05/2013,     10.628,    521.564,     10.628,    521.564,             0 
11/06/2013,      1.631,    291.226,      1.631,    291.226,             0 
11/07/2013,      3.934,    774.607,      3.934,    774.607,             0 
11/08/2013,     10.650,    216.276,     10.650,    216.276,             0 
11/11/2013,      7.459,    237.086,      7.459,    237.086,             0 
11/12/2013,      8.660,    385.301,      8.660,    384.361,             0 
11/13/2013,     12.291,    135.368,     12.291,    135.336,             0 
11/14/2013,      4.686,    170.492,      4.686,    169.951,             0 
11/15/2013,     16.740,    227.419,     16.740,    227.419,             0 
11/18/2013,      4.274,    407.255,      4.274,    407.219,             0 
11/19/2013,     10.355,    441.076,     10.355,    440.992,             0 
11/20/2013,      1.687,    405.979,      1.687,    405.719,             0 
11/21/2013,      2.784,    167.777,      2.784,    167.759,             0 
11/22/2013,      5.562,    200.548,      5.562,    200.548,             0 
11/25/2013,      7.509,    350.688,      7.509,    350.539,             0 
11/26/2013,      5.143,    413.355,      5.143,    413.355,             0 
