unique_id,ds,cutoff,xLSTM-lo-80.0,xLSTM-median,xLSTM-hi-80.0,y
SPY,2014-12-19,2014-12-15,169.25037,172.20946,175.17729,171.0277099609375
SPY,2014-12-22,2014-12-15,167.75049,169.82387,172.80054,171.8144073486328
SPY,2014-12-23,2014-12-15,165.7128,169.97066,174.63246,172.04632568359375
SPY,2014-12-24,2014-12-15,165.88844,173.10345,178.99875,172.0627899169922
SPY,2014-12-26,2014-12-15,168.35493,170.65714,173.18317,172.61773681640625
SPY,2014-12-29,2014-12-15,169.20479,172.21251,175.65866,172.84959411621094
SPY,2014-12-30,2014-12-15,168.34483,171.98022,175.39978,171.922119140625
SPY,2014-12-31,2014-12-30,170.79436,172.78793,174.42902,170.21609497070312
SPY,2015-01-02,2014-12-30,170.54218,173.99121,176.56473,170.1250457763672
SPY,2015-01-05,2014-12-30,168.84227,173.13423,176.32343,167.05259704589844
SPY,2015-01-06,2014-12-30,169.64024,173.34212,176.04027,165.4791259765625
SPY,2015-01-07,2014-12-30,169.70067,172.97331,175.49788,167.54124450683594
SPY,2015-01-08,2014-12-30,169.6867,173.0287,175.87375,170.51422119140625
SPY,2015-01-09,2014-12-30,169.92029,173.24559,176.15622,169.14779663085938
SPY,2015-01-12,2014-12-30,170.17476,174.06361,176.56056,167.82276916503906
SPY,2015-01-13,2014-12-30,169.354,174.28003,177.67891,167.3507843017578
SPY,2015-01-14,2014-12-30,170.2817,174.45287,177.0906,166.3404083251953
SPY,2015-01-15,2015-01-14,168.38968,174.26816,178.4064,164.816650390625
SPY,2015-01-16,2015-01-14,169.61917,176.25977,180.70882,166.97805786132812
SPY,2015-01-20,2015-01-14,167.0886,174.96587,180.53561,167.3341064453125
SPY,2015-01-21,2015-01-14,169.77914,176.84831,181.60352,168.1788330078125
SPY,2015-01-22,2015-01-14,166.6339,174.69194,180.69913,170.67990112304688
SPY,2015-01-23,2015-01-14,162.33202,172.80838,180.9137,169.7440948486328
SPY,2015-01-26,2015-01-14,165.06631,173.30487,180.10393,170.1415557861328
SPY,2015-01-27,2015-01-14,165.97711,176.92802,185.63466,167.8973388671875
SPY,2015-01-28,2015-01-14,169.7367,177.93219,184.08546,165.744140625
SPY,2015-01-29,2015-01-14,169.04875,178.01169,184.8396,167.27621459960938
SPY,2015-01-30,2015-01-29,165.21442,170.93158,175.48293,165.17274475097656
SPY,2015-02-02,2015-01-29,163.05824,168.70941,173.50075,167.2182159423828
SPY,2015-02-03,2015-01-29,159.96997,168.07266,175.16612,169.6363525390625
SPY,2015-02-04,2015-01-29,163.96167,169.93358,174.79321,168.9904327392578
SPY,2015-02-05,2015-01-29,163.45163,170.54785,176.27681,170.69642639160156
SPY,2015-02-06,2015-01-29,163.45908,171.71327,178.8326,170.22442626953125
SPY,2015-02-09,2015-01-29,165.11841,174.13742,183.17221,169.4625244140625
SPY,2015-02-10,2015-01-29,163.1967,171.29974,177.7889,171.267822265625
SPY,2015-02-11,2015-01-29,159.76236,167.24629,173.09373,171.36720275878906
SPY,2015-02-12,2015-01-29,164.65346,171.68431,176.9242,173.0152130126953
SPY,2015-02-13,2015-02-12,167.52872,172.14757,175.66576,173.7274169921875
SPY,2015-02-17,2015-02-12,168.4787,172.45717,175.54842,174.00070190429688
SPY,2015-02-18,2015-02-12,166.95079,173.32175,178.15163,174.0172576904297
SPY,2015-02-19,2015-02-12,167.72464,173.25969,177.40619,173.89303588867188
SPY,2015-02-20,2015-02-12,169.23854,172.85896,176.21738,174.9365234375
SPY,2015-02-23,2015-02-12,168.02339,172.85333,176.76698,174.9116973876953
SPY,2015-02-24,2015-02-12,166.09723,172.73625,177.53786,175.4085693359375
SPY,2015-02-25,2015-02-12,170.75018,173.51942,176.95432,175.2594451904297
SPY,2015-02-26,2015-02-12,168.11026,173.73692,178.46059,175.0524444580078
SPY,2015-02-27,2015-02-12,169.97008,173.61356,177.26303,174.45620727539062
SPY,2015-03-02,2015-02-27,174.52007,175.72614,177.77301,175.5575714111328
SPY,2015-03-03,2015-02-27,169.3358,177.72441,184.73607,174.83712768554688
SPY,2015-03-04,2015-02-27,167.69603,176.52711,185.69917,174.10009765625
SPY,2015-03-05,2015-02-27,170.69002,178.18358,185.14369,174.29054260253906
SPY,2015-03-06,2015-02-27,171.37209,177.06012,182.31645,171.8392333984375
SPY,2015-03-09,2015-02-27,170.69958,177.72957,184.62119,172.5514678955078
SPY,2015-03-10,2015-02-27,173.13692,177.84366,183.47833,169.75234985351562
SPY,2015-03-11,2015-02-27,173.89476,179.64188,184.361,169.3548126220703
SPY,2015-03-12,2015-02-27,168.4866,179.04718,188.06119,171.50802612304688
SPY,2015-03-13,2015-02-27,171.7925,179.87077,186.35489,170.456298828125
SPY,2015-03-16,2015-03-13,172.36603,176.31844,179.28984,172.73367309570312
SPY,2015-03-17,2015-03-13,169.10295,176.85667,183.20715,172.22023010253906
SPY,2015-03-18,2015-03-13,172.09807,176.83167,181.45682,174.29054260253906
SPY,2015-03-19,2015-03-13,172.91379,176.67064,180.76385,173.4955291748047
SPY,2015-03-20,2015-03-13,171.63939,176.02357,179.8305,175.0269317626953
SPY,2015-03-23,2015-03-13,167.57805,175.7609,183.09766,174.68588256835938
SPY,2015-03-24,2015-03-13,171.57579,178.0787,183.66415,173.70433044433594
SPY,2015-03-25,2015-03-13,173.11897,176.6309,179.4181,171.15892028808594
SPY,2015-03-26,2015-03-13,173.14322,177.00742,181.4065,170.75131225585938
SPY,2015-03-27,2015-03-13,172.84296,178.55745,182.84305,171.14227294921875
SPY,2015-03-30,2015-03-27,169.59491,171.99828,174.85437,173.23020935058594
SPY,2015-03-31,2015-03-27,167.89766,171.29971,175.68657,171.7161865234375
SPY,2015-04-01,2015-03-27,169.054,172.8609,176.93117,171.10903930664062
SPY,2015-04-02,2015-03-27,167.7644,171.45021,175.80495,171.7245330810547
SPY,2015-04-06,2015-03-27,169.65076,172.64702,175.9343,172.8808135986328
SPY,2015-04-07,2015-03-27,168.07799,171.88289,176.28995,172.42330932617188
SPY,2015-04-08,2015-03-27,165.09215,171.12173,177.03334,173.00558471679688
SPY,2015-04-09,2015-03-27,167.57068,170.55453,174.70934,173.77084350585938
SPY,2015-04-10,2015-03-27,166.7372,170.02179,174.60316,174.71914672851562
SPY,2015-04-13,2015-03-27,167.673,170.5663,174.60939,173.92893981933594
SPY,2015-04-14,2015-04-13,169.90485,172.6006,175.182,174.2616729736328
SPY,2015-04-15,2015-04-13,171.07318,175.10721,178.71638,175.04359436035156
SPY,2015-04-16,2015-04-13,168.91107,174.59854,179.10942,174.99363708496094
SPY,2015-04-17,2015-04-13,168.28564,173.51636,177.95198,172.98056030273438
SPY,2015-04-20,2015-04-13,170.21664,174.1348,177.87091,174.56114196777344
SPY,2015-04-21,2015-04-13,169.62302,174.36758,178.72083,174.35316467285156
SPY,2015-04-22,2015-04-13,167.38666,172.71675,178.25629,175.20997619628906
SPY,2015-04-23,2015-04-13,169.60957,174.38104,178.61444,175.6508331298828
SPY,2015-04-24,2015-04-13,170.58409,175.44798,179.71193,176.0584259033203
SPY,2015-04-27,2015-04-13,171.2856,175.79643,180.32672,175.32643127441406
SPY,2015-04-28,2015-04-27,174.84367,176.33199,177.71632,175.88372802734375
SPY,2015-04-29,2015-04-27,172.94214,174.8347,176.7428,175.1600341796875
SPY,2015-04-30,2015-04-27,169.427,173.04303,176.93533,173.40489196777344
SPY,2015-05-01,2015-04-27,171.6364,173.97244,176.35031,175.2848358154297
SPY,2015-05-04,2015-04-27,171.36821,173.83673,176.52203,175.783935546875
SPY,2015-05-05,2015-04-27,171.71599,174.03207,176.69217,173.77084350585938
SPY,2015-05-06,2015-04-27,173.98889,175.42773,177.12013,173.05548095703125
SPY,2015-05-07,2015-04-27,173.7576,174.88264,176.0476,173.7459259033203
SPY,2015-05-08,2015-04-27,170.3103,173.76178,177.11018,176.03353881835938
SPY,2015-05-11,2015-04-27,172.12671,174.4777,176.70604,175.19332885742188
SPY,2015-05-12,2015-05-11,174.76845,176.1478,177.14638,174.66929626464844
SPY,2015-05-13,2015-05-11,173.79706,176.1556,178.14609,174.70252990722656
SPY,2015-05-14,2015-05-11,173.66791,176.27713,179.11781,176.52423095703125
SPY,2015-05-15,2015-05-11,174.09746,176.76846,179.25998,176.71559143066406
SPY,2015-05-18,2015-05-11,174.40373,175.74951,177.09009,177.2645721435547
SPY,2015-05-19,2015-05-11,173.4691,175.80476,177.84651,177.20635986328125
SPY,2015-05-20,2015-05-11,174.20702,177.40448,179.98958,177.08154296875
SPY,2015-05-21,2015-05-11,174.28156,176.63065,178.31958,177.59730529785156
SPY,2015-05-22,2015-05-11,174.00302,176.78572,179.34978,177.17312622070312
SPY,2015-05-26,2015-05-11,173.93526,176.94954,179.31314,175.26821899414062
SPY,2015-05-27,2015-05-26,175.5186,177.30577,178.44981,176.931884765625
SPY,2015-05-28,2015-05-26,174.76506,177.00542,179.04173,176.73220825195312
SPY,2015-05-29,2015-05-26,172.57378,176.2985,179.86249,175.6342315673828
SPY,2015-06-01,2015-05-26,173.79227,177.08388,180.12994,175.99188232421875
SPY,2015-06-02,2015-05-26,174.45341,176.99991,179.23364,175.81719970703125
SPY,2015-06-03,2015-05-26,174.87868,177.19955,179.44981,176.2830352783203
SPY,2015-06-04,2015-05-26,173.47054,176.77835,179.70222,174.79403686523438
SPY,2015-06-05,2015-05-26,175.54646,178.02191,179.81572,174.4945831298828
SPY,2015-06-08,2015-05-26,173.42201,177.39519,180.87639,173.42153930664062
SPY,2015-06-09,2015-05-26,174.94803,178.29112,180.8171,173.39651489257812
SPY,2015-06-10,2015-06-09,173.63115,176.39638,178.83643,175.4761199951172
SPY,2015-06-11,2015-06-09,172.96419,176.44933,179.39902,176.0417938232422
SPY,2015-06-12,2015-06-09,173.14334,176.99019,180.72893,174.69418334960938
SPY,2015-06-15,2015-06-09,173.34714,176.55263,179.66357,173.94557189941406
SPY,2015-06-16,2015-06-09,173.00731,176.44371,179.33997,174.8938751220703
SPY,2015-06-17,2015-06-09,172.55745,176.47874,180.33743,175.17666625976562
SPY,2015-06-18,2015-06-09,172.90926,177.53922,181.99301,176.9984588623047
SPY,2015-06-19,2015-06-09,172.5691,176.75218,180.35129,176.21267700195312
SPY,2015-06-22,2015-06-09,173.177,177.11989,181.07718,177.1154327392578
SPY,2015-06-23,2015-06-09,174.16321,177.90588,180.93356,177.24078369140625
SPY,2015-06-24,2015-06-23,173.05945,174.75351,176.53242,175.9535369873047
SPY,2015-06-25,2015-06-23,173.57661,176.95581,180.03136,175.4185791015625
SPY,2015-06-26,2015-06-23,170.76381,174.82074,178.4712,175.38522338867188
SPY,2015-06-29,2015-06-23,171.00015,173.93806,176.7378,171.7072296142578
SPY,2015-06-30,2015-06-23,173.2717,175.25331,177.1969,172.06671142578125
SPY,2015-07-01,2015-06-23,173.29237,177.733,181.72025,173.44590759277344
SPY,2015-07-02,2015-06-23,174.3124,179.23872,183.37352,173.2870635986328
SPY,2015-07-06,2015-06-23,172.22667,174.279,176.51372,172.79388427734375
SPY,2015-07-07,2015-06-23,171.08873,174.17558,177.18484,173.88055419921875
SPY,2015-07-08,2015-06-23,173.15527,175.92242,178.33218,170.9633331298828
SPY,2015-07-09,2015-07-08,172.74632,175.75897,178.63547,171.27261352539062
SPY,2015-07-10,2015-07-08,169.46883,172.92517,176.72572,173.42918395996094
SPY,2015-07-13,2015-07-08,171.74042,174.38388,176.98459,175.3433837890625
SPY,2015-07-14,2015-07-08,172.08643,174.30339,176.63489,176.10403442382812
SPY,2015-07-15,2015-07-08,169.75842,173.46446,177.0518,176.04550170898438
SPY,2015-07-16,2015-07-08,169.0393,173.0506,177.0205,177.45816040039062
SPY,2015-07-17,2015-07-08,172.15009,175.29689,178.6643,177.60858154296875
SPY,2015-07-20,2015-07-08,168.51659,172.66136,177.05203,177.70054626464844
SPY,2015-07-21,2015-07-08,170.17735,174.04129,177.96642,176.99842834472656
SPY,2015-07-22,2015-07-08,168.52118,172.56757,176.96216,176.6807403564453
SPY,2015-07-23,2015-07-22,173.33945,177.32103,180.66113,175.68606567382812
SPY,2015-07-24,2015-07-22,175.99382,179.51988,182.5109,173.8638458251953
SPY,2015-07-27,2015-07-22,170.98428,177.59479,183.36945,172.85240173339844
SPY,2015-07-28,2015-07-22,169.8511,177.3916,184.20264,174.97555541992188
SPY,2015-07-29,2015-07-22,173.74873,178.48729,182.18591,176.17926025390625
SPY,2015-07-30,2015-07-22,173.57597,179.34387,184.18199,176.2209930419922
SPY,2015-07-31,2015-07-22,166.02507,175.02031,183.10535,175.9535369873047
SPY,2015-08-03,2015-07-22,176.27069,180.24109,183.3926,175.36012268066406
SPY,2015-08-04,2015-07-22,173.42242,179.42053,184.66995,175.0174102783203
SPY,2015-08-05,2015-07-22,175.53168,179.52498,182.76843,175.59414672851562
SPY,2015-08-06,2015-08-05,175.48546,178.90466,181.24849,174.15638732910156
SPY,2015-08-07,2015-08-05,174.06601,178.33171,181.64172,173.82199096679688
SPY,2015-08-10,2015-08-05,174.29805,178.32773,181.824,176.01202392578125
SPY,2015-08-11,2015-08-05,175.81041,179.53351,182.30136,174.4238739013672
SPY,2015-08-12,2015-08-05,174.67287,179.28236,182.66081,174.6328125
SPY,2015-08-13,2015-08-05,172.50331,178.99905,183.93929,174.41554260253906
SPY,2015-08-14,2015-08-05,173.62337,179.38824,183.32874,175.0508270263672
SPY,2015-08-17,2015-08-05,175.68073,180.02509,183.65463,176.0287628173828
SPY,2015-08-18,2015-08-05,175.29143,179.2811,182.7527,175.51893615722656
SPY,2015-08-19,2015-08-05,175.78804,179.47995,182.66595,174.13133239746094
SPY,2015-08-20,2015-08-19,173.53416,176.3697,178.80476,170.4952392578125
SPY,2015-08-21,2015-08-19,172.9335,175.96951,178.73233,165.3628692626953
SPY,2015-08-24,2015-08-19,172.23586,176.2333,179.42609,158.39999389648438
SPY,2015-08-25,2015-08-19,171.80083,175.53194,178.8487,156.53598022460938
SPY,2015-08-26,2015-08-19,172.91435,176.12408,178.92117,162.54598999023438
SPY,2015-08-27,2015-08-19,171.96901,175.45511,178.75214,166.56658935546875
SPY,2015-08-28,2015-08-19,173.16809,177.56493,181.55537,166.57493591308594
SPY,2015-08-31,2015-08-19,172.29341,175.80746,178.90419,165.22915649414062
SPY,2015-09-01,2015-08-19,170.3741,174.70985,178.6016,160.2974090576172
SPY,2015-09-02,2015-08-19,172.5067,175.98216,179.10823,163.34007263183594
SPY,2015-09-03,2015-09-02,169.34947,173.38036,177.04079,163.4570770263672
SPY,2015-09-04,2015-09-02,171.02379,173.56595,175.68263,160.98284912109375
SPY,2015-09-08,2015-09-02,169.22398,175.72964,180.22255,165.02857971191406
SPY,2015-09-09,2015-09-02,169.57187,173.47919,176.69049,162.82183837890625
SPY,2015-09-10,2015-09-02,170.39015,174.51567,177.75586,163.70787048339844
SPY,2015-09-11,2015-09-02,169.1693,174.11763,177.84169,164.45176696777344
SPY,2015-09-14,2015-09-02,169.69478,176.56093,182.49838,163.8415985107422
SPY,2015-09-15,2015-09-02,168.91417,171.89252,174.6759,165.8894805908203
SPY,2015-09-16,2015-09-02,169.13478,172.53181,175.93935,167.32725524902344
SPY,2015-09-17,2015-09-02,170.48781,173.90831,176.66101,166.95108032226562
SPY,2015-09-18,2015-09-17,157.84018,163.77045,169.14148,164.222900390625
SPY,2015-09-21,2015-09-17,149.71422,160.4537,172.28148,165.07151794433594
SPY,2015-09-22,2015-09-17,145.31181,159.21896,172.7734,162.92892456054688
SPY,2015-09-23,2015-09-17,149.15773,158.89432,168.5598,162.66842651367188
SPY,2015-09-24,2015-09-17,152.97574,161.06046,168.85707,162.08026123046875
SPY,2015-09-25,2015-09-17,149.68788,160.45639,171.62323,162.03823852539062
SPY,2015-09-28,2015-09-17,158.7949,166.33464,172.1471,157.97158813476562
SPY,2015-09-29,2015-09-17,152.42084,159.9302,167.92204,158.06398010253906
SPY,2015-09-30,2015-09-17,149.19632,160.2278,170.83058,161.01319885253906
SPY,2015-10-01,2015-09-17,154.09088,162.55783,170.55463,161.43328857421875
SPY,2015-10-02,2015-10-01,157.45546,163.31635,168.58124,163.84474182128906
SPY,2015-10-05,2015-10-01,153.55614,162.81985,171.10516,166.76031494140625
SPY,2015-10-06,2015-10-01,157.39278,165.09608,172.16402,166.18898010253906
SPY,2015-10-07,2015-10-01,161.2347,165.95425,170.2745,167.5501708984375
SPY,2015-10-08,2015-10-01,156.2377,164.06789,170.83817,169.06259155273438
SPY,2015-10-09,2015-10-01,154.25632,162.91412,170.80225,169.1634063720703
SPY,2015-10-12,2015-10-01,157.97903,162.75464,167.42229,169.3230743408203
SPY,2015-10-13,2015-10-01,154.63223,165.49835,175.12076,168.25601196289062
SPY,2015-10-14,2015-10-01,157.42056,166.08292,173.67706,167.44927978515625
SPY,2015-10-15,2015-10-01,156.16183,165.33253,173.01176,170.0204315185547
SPY,2015-10-16,2015-10-15,165.05249,168.77788,171.439,170.79342651367188
SPY,2015-10-19,2015-10-15,166.42207,170.68486,174.26454,170.8774871826172
SPY,2015-10-20,2015-10-15,163.01727,170.5,176.74048,170.6590118408203
SPY,2015-10-21,2015-10-15,162.40756,171.33632,178.43274,169.60032653808594
SPY,2015-10-22,2015-10-15,165.55734,170.96423,175.23415,172.46548461914062
SPY,2015-10-23,2015-10-15,165.41496,170.99252,175.85686,174.3560333251953
SPY,2015-10-26,2015-10-15,160.80553,171.87614,180.27307,173.92755126953125
SPY,2015-10-27,2015-10-15,165.59088,172.35475,177.46822,173.59141540527344
SPY,2015-10-28,2015-10-15,163.82066,171.7378,178.09894,175.56594848632812
SPY,2015-10-29,2015-10-15,165.24051,172.69356,178.11017,175.465087890625
SPY,2015-10-30,2015-10-29,172.10948,175.19554,177.91794,174.7089385986328
SPY,2015-11-02,2015-10-29,170.10927,173.79396,178.31525,176.77587890625
SPY,2015-11-03,2015-10-29,166.48253,172.26775,179.75499,177.28848266601562
SPY,2015-11-04,2015-10-29,169.36101,172.45631,177.72021,176.75067138671875
SPY,2015-11-05,2015-10-29,170.08508,172.90215,177.3901,176.57421875
SPY,2015-11-06,2015-10-29,168.96451,175.03377,181.98923,176.48179626464844
SPY,2015-11-09,2015-10-29,167.68327,178.21301,187.3929,174.8349609375
SPY,2015-11-10,2015-10-29,173.31529,174.75542,178.48506,175.23825073242188
SPY,2015-11-11,2015-10-29,170.67773,172.00284,176.65306,174.54928588867188
SPY,2015-11-12,2015-10-29,171.71664,174.73624,180.1049,172.11256408691406
SPY,2015-11-13,2015-11-12,174.5236,176.35217,179.11993,170.1800994873047
SPY,2015-11-16,2015-11-12,173.56572,174.93346,177.22551,172.7680206298828
SPY,2015-11-17,2015-11-12,170.28523,174.45706,180.70135,172.6419677734375
SPY,2015-11-18,2015-11-12,174.01747,176.03604,180.45872,175.381103515625
SPY,2015-11-19,2015-11-12,173.19142,175.96394,179.78821,175.22984313964844
SPY,2015-11-20,2015-11-12,171.16525,175.22205,179.90562,175.86843872070312
SPY,2015-11-23,2015-11-12,171.4731,176.71071,182.80267,175.6668243408203
SPY,2015-11-24,2015-11-12,175.58676,176.07224,178.71962,175.90203857421875
SPY,2015-11-25,2015-11-12,174.62971,176.28877,181.39836,175.8768768310547
SPY,2015-11-27,2015-11-12,175.16727,177.29247,180.94896,176.07847595214844
SPY,2015-11-30,2015-11-27,171.5279,175.54137,179.14749,175.34754943847656
SPY,2015-12-01,2015-11-27,173.80164,175.87665,178.60312,177.0195770263672
SPY,2015-12-02,2015-11-27,174.3056,177.01256,179.90205,175.21304321289062
SPY,2015-12-03,2015-11-27,173.69992,176.77797,179.75204,172.75962829589844
SPY,2015-12-04,2015-11-27,175.05173,176.3041,177.86543,176.12893676757812
SPY,2015-12-07,2015-11-27,173.23247,176.53639,180.22946,175.0618438720703
SPY,2015-12-08,2015-11-27,172.96846,177.68878,181.82883,173.885498046875
SPY,2015-12-09,2015-11-27,173.10255,177.1068,180.68573,172.53273010253906
SPY,2015-12-10,2015-11-27,173.44383,177.55405,181.02377,172.97808837890625
SPY,2015-12-11,2015-11-27,174.81233,177.74146,180.61528,169.62554931640625
SPY,2015-12-14,2015-12-11,171.87521,174.2063,176.55055,170.4825897216797
SPY,2015-12-15,2015-12-11,172.16313,176.25989,179.45647,172.272216796875
SPY,2015-12-16,2015-12-11,172.45767,176.20123,179.05496,174.79295349121094
SPY,2015-12-17,2015-12-11,171.91286,175.51447,178.2143,172.1294403076172
SPY,2015-12-18,2015-12-11,171.87856,175.61522,178.44458,169.0629425048828
SPY,2015-12-21,2015-12-11,171.21724,174.40575,177.27783,170.45751953125
SPY,2015-12-22,2015-12-11,171.6832,175.00471,178.18959,172.0043182373047
SPY,2015-12-23,2015-12-11,171.97513,175.40489,178.17294,174.13429260253906
SPY,2015-12-24,2015-12-11,172.91907,177.54175,181.2234,173.84689331054688
SPY,2015-12-28,2015-12-11,172.54852,177.11923,180.7292,173.44964599609375
SPY,2015-12-29,2015-12-28,171.69121,174.88884,177.99222,175.3007049560547
SPY,2015-12-30,2015-12-28,170.86028,174.37648,177.42581,174.05824279785156
SPY,2015-12-31,2015-12-28,167.91003,173.37418,178.05922,172.3170623779297
SPY,2016-01-04,2015-12-28,168.8841,173.73727,177.68282,169.90811157226562
SPY,2016-01-05,2015-12-28,168.96068,173.28394,177.18843,170.19549560546875
SPY,2016-01-06,2015-12-28,170.18361,175.21274,179.64745,168.04864501953125
SPY,2016-01-07,2015-12-28,169.3941,175.25937,180.86023,164.0168914794922
SPY,2016-01-08,2015-12-28,169.00932,172.64856,176.31326,162.2165985107422
SPY,2016-01-11,2015-12-28,167.12102,172.16263,176.56538,162.37716674804688
SPY,2016-01-12,2015-12-28,168.70433,172.43228,176.03998,163.68724060058594
SPY,2016-01-13,2016-01-12,168.95845,176.85399,183.00854,159.60479736328125
SPY,2016-01-14,2016-01-12,161.6464,172.08958,180.83899,162.22500610351562
SPY,2016-01-15,2016-01-12,163.57869,171.10393,177.83888,158.74266052246094
SPY,2016-01-19,2016-01-12,164.09927,170.73894,177.29463,158.95401000976562
SPY,2016-01-20,2016-01-12,162.74611,170.93091,177.85538,156.9169921875
SPY,2016-01-21,2016-01-12,158.6142,168.65887,178.50694,157.79600524902344
SPY,2016-01-22,2016-01-12,169.29361,179.56206,187.43805,161.033203125
SPY,2016-01-25,2016-01-12,162.75613,171.95587,179.91704,158.59896850585938
SPY,2016-01-26,2016-01-12,168.4048,176.23448,182.17398,160.76278686523438
SPY,2016-01-27,2016-01-12,164.77534,175.51105,184.26505,159.01312255859375
SPY,2016-01-28,2016-01-27,167.37737,179.10701,189.0054,159.84146118164062
SPY,2016-01-29,2016-01-27,165.06279,173.65376,180.11621,163.73793029785156
SPY,2016-02-01,2016-01-27,146.6888,166.55287,181.7681,163.67880249023438
SPY,2016-02-02,2016-01-27,161.60329,175.52351,185.30951,160.72898864746094
SPY,2016-02-03,2016-01-27,165.68509,172.72388,177.9107,161.6925506591797
SPY,2016-02-04,2016-01-27,163.64247,173.47072,181.25092,161.9460906982422
SPY,2016-02-05,2016-01-27,164.40845,179.14883,189.72516,158.86094665527344
SPY,2016-02-08,2016-01-27,167.17355,177.01993,184.5411,156.7225799560547
SPY,2016-02-09,2016-01-27,160.59702,174.48795,184.52197,156.73106384277344
SPY,2016-02-10,2016-01-27,165.76912,171.70575,175.10353,156.5957794189453
SPY,2016-02-11,2016-02-10,148.75131,156.32155,164.81442,154.55874633789062
SPY,2016-02-12,2016-02-10,149.00392,156.75636,164.48827,157.7452850341797
SPY,2016-02-16,2016-02-10,146.2891,156.6707,166.76157,160.40774536132812
SPY,2016-02-17,2016-02-10,144.702,153.64915,163.9892,163.02801513671875
SPY,2016-02-18,2016-02-10,146.56544,157.04799,167.67534,162.36024475097656
SPY,2016-02-19,2016-02-10,146.00574,156.82256,167.66364,162.2841033935547
SPY,2016-02-22,2016-02-10,148.03532,159.02023,169.26508,164.63394165039062
SPY,2016-02-23,2016-02-10,143.96497,155.13171,167.16266,162.5546875
SPY,2016-02-24,2016-02-10,143.75476,153.63275,165.26065,163.29847717285156
SPY,2016-02-25,2016-02-10,144.4522,156.35141,168.0031,165.2762451171875
SPY,2016-02-26,2016-02-25,160.51921,165.0124,168.72528,164.8959197998047
SPY,2016-02-29,2016-02-25,160.56937,165.15495,168.7387,163.60275268554688
SPY,2016-03-01,2016-02-25,158.46704,163.51004,168.60106,167.44850158691406
SPY,2016-03-02,2016-02-25,160.32007,164.38385,168.73082,168.20079040527344
SPY,2016-03-03,2016-02-25,161.36807,164.26857,167.42398,168.8600311279297
SPY,2016-03-04,2016-02-25,160.65674,164.36519,168.4473,169.4095001220703
SPY,2016-03-07,2016-02-25,159.50404,165.01408,169.46527,169.54466247558594
SPY,2016-03-08,2016-02-25,162.46933,166.51927,170.99162,167.69361877441406
SPY,2016-03-09,2016-02-25,160.54494,165.92307,171.21053,168.52198791503906
SPY,2016-03-10,2016-02-25,162.72464,165.5093,168.79791,168.65716552734375
SPY,2016-03-11,2016-03-10,166.26149,169.69122,172.68945,171.3788299560547
SPY,2016-03-14,2016-03-10,164.79088,167.81285,171.2183,171.1590576171875
SPY,2016-03-15,2016-03-10,158.75372,165.10422,171.25943,170.8802032470703
SPY,2016-03-16,2016-03-10,162.96577,167.61838,172.55267,171.86904907226562
SPY,2016-03-17,2016-03-10,163.73824,167.45093,171.75154,172.95944213867188
SPY,2016-03-18,2016-03-10,162.10431,167.54933,173.20465,173.63906860351562
SPY,2016-03-21,2016-03-10,164.02977,170.1791,175.64253,173.88543701171875
SPY,2016-03-22,2016-03-10,167.17438,170.459,175.16301,173.79202270507812
SPY,2016-03-23,2016-03-10,165.00197,168.466,174.04785,172.64508056640625
SPY,2016-03-24,2016-03-10,167.10875,169.90666,174.86684,172.56858825683594
SPY,2016-03-28,2016-03-24,172.08998,175.70404,179.09094,172.67059326171875
SPY,2016-03-29,2016-03-24,170.93091,175.72226,181.13449,174.26783752441406
SPY,2016-03-30,2016-03-24,167.21687,172.3703,179.77637,175.0324249267578
SPY,2016-03-31,2016-03-24,170.3637,174.09685,179.89923,174.6076202392578
SPY,2016-04-01,2016-03-24,171.01144,173.88878,178.8097,175.79701232910156
SPY,2016-04-04,2016-03-24,168.95474,175.04018,182.07425,175.2278594970703
SPY,2016-04-05,2016-03-24,169.81009,177.83997,185.53294,173.47767639160156
SPY,2016-04-06,2016-03-24,174.51695,175.89302,180.0725,175.37229919433594
SPY,2016-04-07,2016-03-24,171.80528,175.60602,182.0548,173.27374267578125
SPY,2016-04-08,2016-03-24,173.25005,176.70612,182.05357,173.74107360839844
SPY,2016-04-11,2016-04-08,174.11153,176.47665,178.37106,173.33326721191406
SPY,2016-04-12,2016-04-08,172.50285,176.00311,179.02974,174.94744873046875
SPY,2016-04-13,2016-04-08,170.88083,175.28583,179.28114,176.71458435058594
SPY,2016-04-14,2016-04-08,173.47174,175.41515,177.84865,176.7230987548828
SPY,2016-04-15,2016-04-08,173.26622,175.73117,178.02968,176.52767944335938
SPY,2016-04-18,2016-04-08,172.17711,175.89876,179.60759,177.76812744140625
SPY,2016-04-19,2016-04-08,172.97284,177.13316,180.96992,178.32884216308594
SPY,2016-04-20,2016-04-08,174.90445,177.12315,179.7999,178.498779296875
SPY,2016-04-21,2016-04-08,173.24203,175.65585,178.3476,177.53872680664062
SPY,2016-04-22,2016-04-08,173.68048,177.02966,180.27428,177.53872680664062
SPY,2016-04-25,2016-04-22,175.036,176.92148,178.76514,177.2328338623047
SPY,2016-04-26,2016-04-22,174.6983,176.7896,179.08437,177.49623107910156
SPY,2016-04-27,2016-04-22,173.21368,176.1378,179.62177,177.86158752441406
SPY,2016-04-28,2016-04-22,174.0259,177.17624,180.28328,176.24732971191406
